SMILES,vpa,Adduct,mz
OC(=O)CC(=N)C(O)=O,73.63333333333333,[M+Na]+,154.01107834009002
OC(=O)CC(=N)C(O)=O,73.63333333333333,[M-H]-,130.01458118791
O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)[N+]1=CC=CC(=C1)C(O)=O,170.8,[M+H]+,337.0551705621804
O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)[N+]1=CC=CC(=C1)C(O)=O,170.8,[M+Na]+,359.0371148101804
O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)[N+]1=CC=CC(=C1)C(O)=O,170.8,[M-H]-,335.0406176580004
NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OS(O)(=O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,222.83333333333331,[M+H]+,507.9935062520903
NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OS(O)(=O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,222.83333333333331,[M+Na]+,529.9754505000902
NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OS(O)(=O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,222.83333333333331,[M-H]-,505.97895334791025
OCC1=C(CC(O)=O)C(CCC(O)=O)=C(CC2=C(CC(O)=O)C(CCC(O)=O)=C(CC3=C(CC(O)=O)C(CCC(O)=O)=C(CC4=C(CC(O)=O)C(CCC(O)=O)=CN4)N3)N2)N1,413.1333333333334,[M+H]+,855.2930724640912
OCC1=C(CC(O)=O)C(CCC(O)=O)=C(CC2=C(CC(O)=O)C(CCC(O)=O)=C(CC3=C(CC(O)=O)C(CCC(O)=O)=C(CC4=C(CC(O)=O)C(CCC(O)=O)=CN4)N3)N2)N1,413.1333333333334,[M+Na]+,877.2750167120912
OCC1=C(CC(O)=O)C(CCC(O)=O)=C(CC2=C(CC(O)=O)C(CCC(O)=O)=C(CC3=C(CC(O)=O)C(CCC(O)=O)=C(CC4=C(CC(O)=O)C(CCC(O)=O)=CN4)N3)N2)N1,413.1333333333334,[M-H]-,853.2785195599113
CC(=O)N[C@@H](CCC(O)=O)C(O)=O,108.2,[M+H]+,190.07099890409
CC(=O)N[C@@H](CCC(O)=O)C(O)=O,108.2,[M+Na]+,212.05294315209
CC(=O)N[C@@H](CCC(O)=O)C(O)=O,108.2,[M-H]-,188.05644599991
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(O)=O,224.3,[M+H]+,355.2479006400909
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(O)=O,224.3,[M+Na]+,377.2298448880909
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(O)=O,224.3,[M-H]-,353.23334773591085
CCCCCCCC=O,98.36666666666667,[M+H]+,129.12739158409
CCCCCCCC=O,98.36666666666667,[M+Na]+,151.10933583208998
CCCCCCCC=O,98.36666666666667,[M-H]-,127.11283867991
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=C(N2)C(=O)NC(=O)N1,242.1,[M+H]+,459.1275413980906
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=C(N2)C(=O)NC(=O)N1,242.1,[M+Na]+,481.1094856460906
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=C(N2)C(=O)NC(=O)N1,242.1,[M-H]-,457.11298849391056
O[C@@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O,178.13333333333333,[M+H]+,420.9696561220903
O[C@@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O,178.13333333333333,[M+Na]+,442.9516003700903
O[C@@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O,178.13333333333333,[M-H]-,418.9551032179103
NC(C(O)=O)C(O)=O,66.56666666666668,[M+H]+,120.02913409209
NC(C(O)=O)C(O)=O,66.56666666666668,[M+Na]+,142.01107834009002
NC(C(O)=O)C(O)=O,66.56666666666668,[M-H]-,118.01458118791001
NCC(=O)CCC(O)=O,83.03333333333333,[M+H]+,132.06551960009
NCC(=O)CCC(O)=O,83.03333333333333,[M+Na]+,154.04746384809
NCC(=O)CCC(O)=O,83.03333333333333,[M-H]-,130.05096669591
[H][C@@]1(CO)OC(O)[C@@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,99.66666666666667,[M+H]+,181.07066455609
[H][C@@]1(CO)OC(O)[C@@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,99.66666666666667,[M+Na]+,203.05260880409003
[H][C@@]1(CO)OC(O)[C@@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,99.66666666666667,[M-H]-,179.05611165191002
NC1=C2N=CN([C@H]3O[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N4C=NC5=C(N)N=CN=C45)[C@H](O)[C@@H]3O)C2=NC=N1,328.16666666666663,[M+H]+,757.0892111260904
NC1=C2N=CN([C@H]3O[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N4C=NC5=C(N)N=CN=C45)[C@H](O)[C@@H]3O)C2=NC=N1,328.16666666666663,[M+Na]+,779.0711553740904
NC1=C2N=CN([C@H]3O[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N4C=NC5=C(N)N=CN=C45)[C@H](O)[C@@H]3O)C2=NC=N1,328.16666666666663,[M-H]-,755.0746582219105
C[C@@H](C(C)=O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,384.1,[M+H]+,866.159264846091
C[C@@H](C(C)=O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,384.1,[M+Na]+,888.141209094091
C[C@@H](C(C)=O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,384.1,[M-H]-,864.144711941911
CCCCCCCCCCCCCCCCCCCCCCC(O)=O,253.9333333333333,[M+H]+,355.35705716409126
CCCCCCCCCCCCCCCCCCCCCCC(O)=O,253.9333333333333,[M+Na]+,377.33900141209125
CCCCCCCCCCCCCCCCCCCCCCC(O)=O,253.9333333333333,[M-H]-,353.3425042599112
C[N+](C)(C)CCCC([O-])=O,98.13333333333333,[M+H]+,146.11755517209
C[N+](C)(C)CCCC([O-])=O,98.13333333333333,[M+Na]+,168.09949942009
C[N+](C)(C)CCCC([O-])=O,98.13333333333333,[M-H]-,144.10300226791
NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C(=O)N1,269.9,[M+H]+,606.0844294320905
NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C(=O)N1,269.9,[M+Na]+,628.0663736800905
NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C(=O)N1,269.9,[M-H]-,604.0698765279105
O[C@@H]1C=CC=C[C@H]1O,73.66666666666666,[M+H]+,113.05970594809
O[C@@H]1C=CC=C[C@H]1O,73.66666666666666,[M+Na]+,135.04165019609002
O[C@@H]1C=CC=C[C@H]1O,73.66666666666666,[M-H]-,111.04515304391
CC(=O)N[C@@H]1[C@@H](O)C[C@@H](COS(O)(=O)=O)O[C@H]1O[C@H]1[C@@H](O)[C@@H](COS(O)(=O)=O)O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O[C@@H]3[C@@H](O)[C@H](O)O[C@H](COS(O)(=O)=O)[C@@H]3O)O[C@@H]2COS(O)(=O)=O)[C@@H]1O,447.3,[M+H]+,1053.1145778280918
CC(=O)N[C@@H]1[C@@H](O)C[C@@H](COS(O)(=O)=O)O[C@H]1O[C@H]1[C@@H](O)[C@@H](COS(O)(=O)=O)O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O[C@@H]3[C@@H](O)[C@H](O)O[C@H](COS(O)(=O)=O)[C@@H]3O)O[C@@H]2COS(O)(=O)=O)[C@@H]1O,447.3,[M+Na]+,1075.0965220760918
CC(=O)N[C@@H]1[C@@H](O)C[C@@H](COS(O)(=O)=O)O[C@H]1O[C@H]1[C@@H](O)[C@@H](COS(O)(=O)=O)O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O[C@@H]3[C@@H](O)[C@H](O)O[C@H](COS(O)(=O)=O)[C@@H]3O)O[C@@H]2COS(O)(=O)=O)[C@@H]1O,447.3,[M-H]-,1051.1000249239116
C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,381.9666666666667,[M+H]+,854.159264846091
C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,381.9666666666667,[M+Na]+,876.141209094091
C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,381.9666666666667,[M-H]-,852.144711941911
CC(=O)C=O,49.233333333333334,[M+H]+,73.02840582009
CC(=O)C=O,49.233333333333334,[M+Na]+,95.01035006809
CC(=O)C=O,49.233333333333334,[M-H]-,71.01385291591001
CCCCC\C=C\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(=O)O)N1C=NC2=C1N=CN=C2N,437.5,[M+H]+,918.2269504820914
CCCCC\C=C\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(=O)O)N1C=NC2=C1N=CN=C2N,437.5,[M+Na]+,940.2088947300914
CCCCC\C=C\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(=O)O)N1C=NC2=C1N=CN=C2N,437.5,[M-H]-,916.2123975779115
NC1=CC=C(O)C=C1,73.93333333333332,[M+H]+,110.06004029609
NC1=CC=C(O)C=C1,73.93333333333332,[M+Na]+,132.04198454408998
NC1=CC=C(O)C=C1,73.93333333333332,[M-H]-,108.04548739191
[H][C@@]1(CC[C@@]2([H])C3=CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,254.83333333333331,[M+H]+,387.36214254409134
[H][C@@]1(CC[C@@]2([H])C3=CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,254.83333333333331,[M+Na]+,409.34408679209133
[H][C@@]1(CC[C@@]2([H])C3=CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,254.83333333333331,[M-H]-,385.3475896399113
CC(C=O)C(O)=O,64.13333333333334,[M+H]+,103.03897050409
CC(C=O)C(O)=O,64.13333333333334,[M+Na]+,125.02091475209001
CC(C=O)C(O)=O,64.13333333333334,[M-H]-,101.02441759991001
CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,162.63333333333335,[M+H]+,298.09683679209047
CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,162.63333333333335,[M+Na]+,320.07878104009046
CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,162.63333333333335,[M-H]-,296.0822838879104
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O,378.1333333333333,[M+H]+,854.1228793380911
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O,378.1333333333333,[M+Na]+,876.1048235860911
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O,378.1333333333333,[M-H]-,852.1083264339112
[H][C@]1(O[C@](C[C@H](O)[C@H]1NC(C)=O)(OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)C(O)=O)[C@H](O)[C@H](O)CO,287.3666666666667,[M+H]+,615.1545439940908
[H][C@]1(O[C@](C[C@H](O)[C@H]1NC(C)=O)(OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)C(O)=O)[C@H](O)[C@H](O)CO,287.3666666666667,[M+Na]+,637.1364882420908
[H][C@]1(O[C@](C[C@H](O)[C@H]1NC(C)=O)(OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)C(O)=O)[C@H](O)[C@H](O)CO,287.3666666666667,[M-H]-,613.1399910899108
NC(=O)CCCC[C@H](CCS)SC(=O)CCC(O)=O,177.7,[M+H]+,308.0984766040906
NC(=O)CCCC[C@H](CCS)SC(=O)CCC(O)=O,177.7,[M+Na]+,330.0804208520906
NC(=O)CCCC[C@H](CCS)SC(=O)CCC(O)=O,177.7,[M-H]-,306.08392369991054
NC1=C2N=CN(C3OC(COP(O)(=O)OP(O)(=O)OCC4OC(O)C(O)C4O)C(O)C3O)C2=NC=N1,250.7333333333333,[M+H]+,560.0789501280904
NC1=C2N=CN(C3OC(COP(O)(=O)OP(O)(=O)OCC4OC(O)C(O)C4O)C(O)C3O)C2=NC=N1,250.7333333333333,[M+Na]+,582.0608943760903
NC1=C2N=CN(C3OC(COP(O)(=O)OP(O)(=O)OCC4OC(O)C(O)C4O)C(O)C3O)C2=NC=N1,250.7333333333333,[M-H]-,558.0643972239104
NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)[N+]4=CC=CC(=C4)C(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,303.6666666666667,[M+H]+,666.1076902961806
NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)[N+]4=CC=CC(=C4)C(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,303.6666666666667,[M+Na]+,688.0896345441806
NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)[N+]4=CC=CC(=C4)C(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,303.6666666666667,[M-H]-,664.0931373920007
OC(=O)CCC(=O)N[C@@H](CCC=O)C(O)=O,129.63333333333335,[M+H]+,232.08156358809
OC(=O)CCC(=O)N[C@@H](CCC=O)C(O)=O,129.63333333333335,[M+Na]+,254.06350783609003
OC(=O)CCC(=O)N[C@@H](CCC=O)C(O)=O,129.63333333333335,[M-H]-,230.06701068391
C[C@H](CCC=C(C)C)C1CCC2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@](C)([C@@H]1CC3)C(O)=O,270.09999999999997,[M+H]+,443.35197178409123
C[C@H](CCC=C(C)C)C1CCC2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@](C)([C@@H]1CC3)C(O)=O,270.09999999999997,[M+Na]+,465.3339160320912
C[C@H](CCC=C(C)C)C1CCC2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@](C)([C@@H]1CC3)C(O)=O,270.09999999999997,[M-H]-,441.3374188799112
O=C1NC2=C(N1)C(=O)N=CN2,81.93333333333332,[M+H]+,153.04070182009
O=C1NC2=C(N1)C(=O)N=CN2,81.93333333333332,[M+Na]+,175.02264606809
O=C1NC2=C(N1)C(=O)N=CN2,81.93333333333332,[M-H]-,151.02614891591
CCCCCCCCO,103.7,[M+H]+,131.14304164809
CCCCCCCCO,103.7,[M+Na]+,153.12498589608998
CCCCCCCCO,103.7,[M-H]-,129.12848874391
C\C=C\C(C)=O,65.23333333333333,[M+H]+,85.06479132809
C\C=C\C(C)=O,65.23333333333333,[M+Na]+,107.04673557609
C\C=C\C(C)=O,65.23333333333333,[M-H]-,83.05023842391
C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,215.8666666666667,[M+H]+,400.1517917081808
C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,215.8666666666667,[M+Na]+,422.1337359561808
C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,215.8666666666667,[M-H]-,398.13723880400073
CC(=O)NCCCNCCCCNCCCN,169.2,[M+H]+,245.23358796808998
CC(=O)NCCCNCCCCNCCCN,169.2,[M+Na]+,267.21553221608997
CC(=O)NCCCNCCCCNCCCN,169.2,[M-H]-,243.21903506390998
O[C@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O,211.36666666666665,[M+H]+,500.9359866440903
O[C@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O,211.36666666666665,[M+Na]+,522.9179308920902
O[C@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O,211.36666666666665,[M-H]-,498.92143373991024
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CC[C@@H]1OC1(C)C,293.4333333333333,[M+H]+,427.3934426720914
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CC[C@@H]1OC1(C)C,293.4333333333333,[M+Na]+,449.3753869200914
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CC[C@@H]1OC1(C)C,293.4333333333333,[M-H]-,425.37888976791135
CN1CCC2=CC(O)=C(O)C=C2C1,115.46666666666667,[M+H]+,180.10190510809
CN1CCC2=CC(O)=C(O)C=C2C1,115.46666666666667,[M+Na]+,202.08384935609
CN1CCC2=CC(O)=C(O)C=C2C1,115.46666666666667,[M-H]-,178.08735220391
O=CCC1=CNC2=C1C=CC=C2,102.36666666666665,[M+H]+,160.07569036009
O=CCC1=CNC2=C1C=CC=C2,102.36666666666665,[M+Na]+,182.05763460808998
O=CCC1=CNC2=C1C=CC=C2,102.36666666666665,[M-H]-,158.06113745591
O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O,207.56666666666666,[M+H]+,468.98088950209035
O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O,207.56666666666666,[M+Na]+,490.96283375009034
O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O,207.56666666666666,[M-H]-,466.9663365979103
NC1=NC=NC2=C1N=CN2[C@@H]1OC(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2OC([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,372.7666666666667,[M+H]+,917.0218721700907
NC1=NC=NC2=C1N=CN2[C@@H]1OC(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2OC([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,372.7666666666667,[M+Na]+,939.0038164180907
NC1=NC=NC2=C1N=CN2[C@@H]1OC(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2OC([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,372.7666666666667,[M-H]-,915.0073192659107
CCCCC\C=C/C\C=C/C\C=C/C=C/[C@H](CCCC(O)=O)OO,217.9666666666667,[M+H]+,337.2373359560909
CCCCC\C=C/C\C=C/C\C=C/C=C/[C@H](CCCC(O)=O)OO,217.9666666666667,[M+Na]+,359.21928020409086
CCCCC\C=C/C\C=C/C\C=C/C=C/[C@H](CCCC(O)=O)OO,217.9666666666667,[M-H]-,335.2227830519108
CC(=O)C(=O)C1CNC2=C(N1)C(=O)NC(N)=N2,132.46666666666667,[M+H]+,238.09346566409
CC(=O)C(=O)C1CNC2=C(N1)C(=O)NC(N)=N2,132.46666666666667,[M+Na]+,260.07540991209
CC(=O)C(=O)C1CNC2=C(N1)C(=O)NC(N)=N2,132.46666666666667,[M-H]-,236.07891275991
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(O)=O)[C@@H](O[C@@H]2CO)OP(=O)(O)OP(O)(=O)OCCC(C)CC\C=C(/C)CC=C(C)C)[C@H](NC(O)=O)[C@@H](O)[C@@H]1O,377.00000000000006,[M+H]+,781.2555770920914
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(O)=O)[C@@H](O[C@@H]2CO)OP(=O)(O)OP(O)(=O)OCCC(C)CC\C=C(/C)CC=C(C)C)[C@H](NC(O)=O)[C@@H](O)[C@@H]1O,377.00000000000006,[M+Na]+,803.2375213400913
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(O)=O)[C@@H](O[C@@H]2CO)OP(=O)(O)OP(O)(=O)OCCC(C)CC\C=C(/C)CC=C(C)C)[C@H](NC(O)=O)[C@@H](O)[C@@H]1O,377.00000000000006,[M-H]-,779.2410241879114
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=C(N2)C(=O)NC(=O)N1,359.40000000000003,[M+H]+,788.1800611320906
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=C(N2)C(=O)NC(=O)N1,359.40000000000003,[M+Na]+,810.1620053800906
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=C(N2)C(=O)NC(=O)N1,359.40000000000003,[M-H]-,786.1655082279107
CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)[C@@H](O)CCCC(O)=O,356.5333333333333,[M+H]+,626.3105775360913
CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)[C@@H](O)CCCC(O)=O,356.5333333333333,[M+Na]+,648.2925217840913
CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)[C@@H](O)CCCC(O)=O,356.5333333333333,[M-H]-,624.2960246319113
NCCC[C@H](NC(=O)CCC(O)=O)C(O)=O,137.2,[M+H]+,233.11319806409
NCCC[C@H](NC(=O)CCC(O)=O)C(O)=O,137.2,[M+Na]+,255.09514231209
NCCC[C@H](NC(=O)CCC(O)=O)C(O)=O,137.2,[M-H]-,231.09864515991
NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O,136.26666666666668,[M+H]+,237.08698331609
NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O,136.26666666666668,[M+Na]+,259.06892756409
NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O,136.26666666666668,[M-H]-,235.07243041191
NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1,201.99999999999997,[M+H]+,444.0316060120903
NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1,201.99999999999997,[M+Na]+,466.0135502600903
NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1,201.99999999999997,[M-H]-,442.0170531079103
NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1,160.43333333333334,[M+H]+,308.0642128700904
NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1,160.43333333333334,[M+Na]+,330.0461571180904
NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1,160.43333333333334,[M-H]-,306.04965996591034
CC(CCC=C(C)C)C1CCC2C3=C(CCC12C)C1(C)CCC(O)C(C=O)C1CC3,256.0666666666667,[M+H]+,413.3414071000912
CC(CCC=C(C)C)C1CCC2C3=C(CCC12C)C1(C)CCC(O)C(C=O)C1CC3,256.0666666666667,[M+Na]+,435.3233513480912
CC(CCC=C(C)C)C1CCC2C3=C(CCC12C)C1(C)CCC(O)C(C=O)C1CC3,256.0666666666667,[M-H]-,411.32685419591115
[H][C@@]1(O[C@@H]2CC(N(C)C2=O)C2=CC=CN=C2)O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,194.9,[M+H]+,369.1292420520905
